Rhythm,Velocity Score,Original Score
2_rock_102_beat_4-4_bar_274,33.25196850393701,60.0
2_rock_102_beat_4-4_bar_275,35.472440944881896,67.0
2_rock_102_beat_4-4_bar_276,44.76377952755905,64.0
2_rock_102_beat_4-4_bar_277,37.2755905511811,57.0
2_rock_102_beat_4-4_bar_278,25.448818897637793,49.0
2_rock_102_beat_4-4_bar_279,26.559055118110237,54.0
2_rock_102_beat_4-4_bar_28,33.929133858267726,50.0
2_rock_102_beat_4-4_bar_280,30.850393700787393,48.0
2_rock_102_beat_4-4_bar_281,27.086614173228345,51.0
2_rock_102_beat_4-4_bar_282,31.338582677165352,61.0
2_rock_102_beat_4-4_bar_283,28.700787401574804,51.0
2_rock_102_beat_4-4_bar_284,29.18897637795276,53.0
2_rock_102_beat_4-4_bar_285,32.535433070866134,64.0
2_rock_102_beat_4-4_bar_286,35.338582677165356,44.0
2_rock_102_beat_4-4_bar_287,37.897637795275585,59.0
2_rock_102_beat_4-4_bar_288,26.37795275590551,52.0
2_rock_102_beat_4-4_bar_289,35.94488188976378,65.0
2_rock_102_beat_4-4_bar_29,31.062992125984252,46.0
2_rock_102_beat_4-4_bar_290,26.30708661417323,51.0
2_rock_102_beat_4-4_bar_291,32.33070866141732,57.0
2_rock_102_beat_4-4_bar_292,26.17322834645669,49.0
2_rock_102_beat_4-4_bar_293,27.125984251968504,43.0
2_rock_102_beat_4-4_bar_294,37.511811023622045,63.0
2_rock_102_beat_4-4_bar_295,37.22047244094489,59.0
2_rock_102_beat_4-4_bar_296,32.99212598425196,50.0
2_rock_102_beat_4-4_bar_297,25.850393700787397,39.0
2_rock_102_beat_4-4_bar_298,34.41732283464567,52.0
2_rock_102_beat_4-4_bar_299,36.46456692913386,51.0
2_rock_102_beat_4-4_bar_3,27.275590551181107,60.0
2_rock_102_beat_4-4_bar_30,35.45669291338584,52.0
2_rock_102_beat_4-4_bar_300,36.07086614173229,64.0
2_rock_102_beat_4-4_bar_301,35.330708661417326,59.0
2_rock_102_beat_4-4_bar_302,30.220472440944885,47.0
2_rock_102_beat_4-4_bar_303,36.03149606299213,55.0
2_rock_102_beat_4-4_bar_304,30.535433070866148,47.0
2_rock_102_beat_4-4_bar_305,34.62992125984252,57.0
2_rock_102_beat_4-4_bar_306,36.92125984251969,59.0
2_rock_102_beat_4-4_bar_307,35.32283464566929,57.0
2_rock_102_beat_4-4_bar_308,39.0236220472441,62.0
2_rock_102_beat_4-4_bar_309,28.692913385826767,51.0
2_rock_102_beat_4-4_bar_31,38.32283464566929,52.0
2_rock_102_beat_4-4_bar_310,30.57480314960629,49.0
2_rock_102_beat_4-4_bar_311,32.04724409448819,55.0
2_rock_102_beat_4-4_bar_312,26.496062992125978,48.0
2_rock_102_beat_4-4_bar_313,30.03937007874016,47.0
2_rock_102_beat_4-4_bar_314,27.031496062992126,49.0
2_rock_102_beat_4-4_bar_315,28.77952755905512,54.0
2_rock_102_beat_4-4_bar_316,28.393700787401578,51.0
2_rock_102_beat_4-4_bar_317,28.661417322834644,51.0
2_rock_102_beat_4-4_bar_318,29.181102362204726,49.0
2_rock_102_beat_4-4_bar_319,29.921259842519685,51.0
2_rock_102_beat_4-4_bar_32,39.58267716535433,58.0
2_rock_102_beat_4-4_bar_320,29.20472440944882,51.0
2_rock_102_beat_4-4_bar_321,24.992125984251967,43.0
2_rock_102_beat_4-4_bar_322,20.740157480314963,32.0
2_rock_102_beat_4-4_bar_323,42.047244094488185,67.0
2_rock_102_beat_4-4_bar_324,27.850393700787393,51.0
2_rock_102_beat_4-4_bar_325,30.913385826771652,47.0
2_rock_102_beat_4-4_bar_326,32.73228346456694,61.0
2_rock_102_beat_4-4_bar_327,28.700787401574807,51.0
2_rock_102_beat_4-4_bar_328,33.63779527559055,45.0
2_rock_102_beat_4-4_bar_329,36.488188976377955,48.0
2_rock_102_beat_4-4_bar_33,36.14960629921259,56.0
2_rock_102_beat_4-4_bar_330,33.125984251968504,47.0
2_rock_102_beat_4-4_bar_331,31.75590551181102,49.0
2_rock_102_beat_4-4_bar_332,30.031496062992126,51.0
2_rock_102_beat_4-4_bar_333,30.818897637795274,49.0
2_rock_102_beat_4-4_bar_334,35.21259842519685,49.0
2_rock_102_beat_4-4_bar_335,30.62992125984252,42.0
2_rock_102_beat_4-4_bar_336,35.488188976377955,44.0
2_rock_102_beat_4-4_bar_337,32.99212598425196,45.0
2_rock_102_beat_4-4_bar_338,33.37795275590551,61.0
2_rock_102_beat_4-4_bar_339,33.59842519685039,63.0
2_rock_102_beat_4-4_bar_34,34.60629921259843,52.0
2_rock_102_beat_4-4_bar_340,31.826771653543304,61.0
2_rock_102_beat_4-4_bar_341,32.480314960629926,61.0
2_rock_102_beat_4-4_bar_342,31.259842519685044,61.0
2_rock_102_beat_4-4_bar_343,31.51968503937009,61.0
2_rock_102_beat_4-4_bar_344,31.88188976377953,61.0
2_rock_102_beat_4-4_bar_345,36.2992125984252,61.0
2_rock_102_beat_4-4_bar_346,36.417322834645674,49.0
2_rock_102_beat_4-4_bar_347,36.25984251968504,47.0
2_rock_102_beat_4-4_bar_348,33.66929133858267,45.0
2_rock_102_beat_4-4_bar_349,33.5984251968504,42.0
2_rock_102_beat_4-4_bar_35,34.716535433070874,59.0
2_rock_102_beat_4-4_bar_350,32.889763779527556,46.0
2_rock_102_beat_4-4_bar_351,29.645669291338585,47.0
2_rock_102_beat_4-4_bar_352,27.094488188976378,42.0
2_rock_102_beat_4-4_bar_353,33.275590551181104,53.0
2_rock_102_beat_4-4_bar_354,26.440944881889763,45.0
2_rock_102_beat_4-4_bar_355,24.244094488188978,39.0
2_rock_102_beat_4-4_bar_356,27.440944881889763,37.0
2_rock_102_beat_4-4_bar_357,26.81102362204724,37.0
2_rock_102_beat_4-4_bar_358,24.724409448818896,43.0
2_rock_102_beat_4-4_bar_359,40.23622047244095,61.0
2_rock_102_beat_4-4_bar_36,27.77165354330709,56.0
2_rock_102_beat_4-4_bar_360,36.96062992125984,46.0
2_rock_102_beat_4-4_bar_361,41.54330708661417,59.0
2_rock_102_beat_4-4_bar_362,30.51968503937008,55.0
2_rock_102_beat_4-4_bar_363,29.346456692913385,46.0
2_rock_102_beat_4-4_bar_364,28.17322834645669,34.0
2_rock_102_beat_4-4_bar_365,33.02362204724409,46.0
2_rock_102_beat_4-4_bar_366,32.63779527559055,40.0
2_rock_102_beat_4-4_bar_367,30.354330708661422,36.0
2_rock_102_beat_4-4_bar_368,28.1496062992126,41.0
2_rock_102_beat_4-4_bar_369,36.25984251968503,51.0
2_rock_102_beat_4-4_bar_37,36.5984251968504,50.0
2_rock_102_beat_4-4_bar_370,42.90551181102363,56.0
2_rock_102_beat_4-4_bar_371,38.48818897637795,52.0
2_rock_102_beat_4-4_bar_372,32.43307086614173,40.0
2_rock_102_beat_4-4_bar_373,33.37007874015748,48.0
2_rock_102_beat_4-4_bar_374,31.98425196850394,48.0
2_rock_102_beat_4-4_bar_375,29.62992125984252,40.0
2_rock_102_beat_4-4_bar_376,30.566929133858267,40.0
2_rock_102_beat_4-4_bar_377,27.039370078740156,31.0
2_rock_102_beat_4-4_bar_378,24.574803149606296,34.0
2_rock_102_beat_4-4_bar_379,34.44881889763779,45.0
2_rock_102_beat_4-4_bar_38,13.181102362204726,20.0
2_rock_102_beat_4-4_bar_380,13.590551181102361,23.0
2_rock_102_beat_4-4_bar_381,43.598425196850386,53.0
2_rock_102_beat_4-4_bar_382,48.22047244094488,50.0
2_rock_102_beat_4-4_bar_383,40.01574803149606,46.0
2_rock_102_beat_4-4_bar_384,40.91338582677165,51.0
2_rock_102_beat_4-4_bar_385,41.102362204724415,52.0
2_rock_102_beat_4-4_bar_386,30.503937007874026,56.0
2_rock_102_beat_4-4_bar_387,32.06299212598425,48.0
2_rock_102_beat_4-4_bar_388,28.732283464566933,41.0
2_rock_102_beat_4-4_bar_389,27.69291338582677,40.0
2_rock_102_beat_4-4_bar_39,36.181102362204726,60.0
2_rock_102_beat_4-4_bar_390,28.338582677165356,51.0
2_rock_102_beat_4-4_bar_391,29.77165354330709,46.0
2_rock_102_beat_4-4_bar_392,13.314960629921263,35.0
2_rock_102_beat_4-4_bar_393,24.99212598425197,39.0
2_rock_102_beat_4-4_bar_394,37.46456692913386,45.0
2_rock_102_beat_4-4_bar_395,44.74015748031496,54.0
2_rock_102_beat_4-4_bar_396,42.14960629921259,50.0
2_rock_102_beat_4-4_bar_397,39.27559055118108,56.0
2_rock_102_beat_4-4_bar_398,31.43307086614173,39.0
2_rock_102_beat_4-4_bar_399,40.23622047244094,50.0
2_rock_102_beat_4-4_bar_4,39.826771653543304,56.0
2_rock_102_beat_4-4_bar_40,32.83464566929134,52.0
2_rock_102_beat_4-4_bar_400,41.220472440944874,47.0
2_rock_102_beat_4-4_bar_401,39.01574803149607,55.0
2_rock_102_beat_4-4_bar_402,38.96850393700787,59.0
2_rock_102_beat_4-4_bar_403,30.61417322834646,47.0
2_rock_102_beat_4-4_bar_404,28.188976377952756,45.0
2_rock_102_beat_4-4_bar_405,27.905511811023622,40.0
2_rock_102_beat_4-4_bar_406,28.4251968503937,40.0
2_rock_102_beat_4-4_bar_407,28.653543307086615,37.0
2_rock_102_beat_4-4_bar_408,28.905511811023626,40.0
2_rock_102_beat_4-4_bar_409,26.76377952755906,40.0
2_rock_102_beat_4-4_bar_41,32.76377952755906,52.0
2_rock_102_beat_4-4_bar_410,33.99999999999999,44.0
2_rock_102_beat_4-4_bar_411,33.346456692913385,44.0
2_rock_102_beat_4-4_bar_412,31.913385826771655,42.0
2_rock_102_beat_4-4_bar_413,27.677165354330704,46.0
2_rock_102_beat_4-4_bar_414,33.559055118110244,49.0
2_rock_102_beat_4-4_bar_415,35.99999999999999,54.0
2_rock_102_beat_4-4_bar_416,32.566929133858274,50.0
2_rock_102_beat_4-4_bar_417,30.8503937007874,57.0
2_rock_102_beat_4-4_bar_418,34.15748031496063,53.0
2_rock_102_beat_4-4_bar_419,42.70866141732284,61.0
2_rock_102_beat_4-4_bar_42,33.417322834645674,52.0
2_rock_102_beat_4-4_bar_420,42.00787401574803,57.0
2_rock_102_beat_4-4_bar_421,30.811023622047244,52.0
2_rock_102_beat_4-4_bar_422,36.653543307086615,51.0
2_rock_102_beat_4-4_bar_423,34.015748031496074,57.0
2_rock_102_beat_4-4_bar_424,29.41732283464567,45.0
2_rock_102_beat_4-4_bar_425,35.2755905511811,54.0
2_rock_102_beat_4-4_bar_426,28.370078740157478,45.0
2_rock_102_beat_4-4_bar_427,28.8503937007874,47.0
2_rock_102_beat_4-4_bar_428,33.89763779527559,57.0
2_rock_102_beat_4-4_bar_429,32.37007874015748,45.0
2_rock_102_beat_4-4_bar_43,34.118110236220474,56.0
2_rock_102_beat_4-4_bar_430,37.511811023622045,59.0
2_rock_102_beat_4-4_bar_431,38.826771653543304,50.0
2_rock_102_beat_4-4_bar_432,38.35433070866142,50.0
2_rock_102_beat_4-4_bar_433,35.708661417322844,50.0
2_rock_102_beat_4-4_bar_434,33.0,60.0
2_rock_102_beat_4-4_bar_435,33.63779527559055,59.0
2_rock_102_beat_4-4_bar_436,35.77165354330709,64.0
2_rock_102_beat_4-4_bar_437,26.330708661417322,50.0
2_rock_102_beat_4-4_bar_438,26.133858267716537,52.0
2_rock_102_beat_4-4_bar_439,23.354330708661415,35.0
2_rock_102_beat_4-4_bar_44,29.559055118110237,50.0
2_rock_102_beat_4-4_bar_45,33.582677165354326,52.0
2_rock_102_beat_4-4_bar_46,30.622047244094485,54.0
2_rock_102_beat_4-4_bar_47,37.59055118110237,54.0
2_rock_102_beat_4-4_bar_48,30.141732283464574,53.0
2_rock_102_beat_4-4_bar_49,27.141732283464577,53.0
2_rock_102_beat_4-4_bar_5,38.92125984251969,56.0
2_rock_102_beat_4-4_bar_50,33.21259842519686,47.0
2_rock_102_beat_4-4_bar_51,38.8976377952756,54.0
2_rock_102_beat_4-4_bar_52,33.77165354330709,59.0
2_rock_102_beat_4-4_bar_53,32.039370078740156,47.0
2_rock_102_beat_4-4_bar_54,32.16535433070866,50.0
2_rock_102_beat_4-4_bar_55,38.50393700787402,61.0
2_rock_102_beat_4-4_bar_56,37.330708661417326,52.0
2_rock_102_beat_4-4_bar_57,32.07874015748032,50.0
2_rock_102_beat_4-4_bar_58,36.031496062992126,61.0
2_rock_102_beat_4-4_bar_59,33.84251968503937,42.0
2_rock_102_beat_4-4_bar_6,38.094488188976385,56.0
2_rock_102_beat_4-4_bar_60,36.07086614173229,57.0
2_rock_102_beat_4-4_bar_61,30.81889763779528,42.0
2_rock_102_beat_4-4_bar_62,37.01574803149607,59.0
2_rock_102_beat_4-4_bar_63,35.11023622047245,43.0
2_rock_102_beat_4-4_bar_64,38.503937007874015,56.0
2_rock_102_beat_4-4_bar_65,36.645669291338585,59.0
2_rock_102_beat_4-4_bar_66,32.81102362204725,47.0
2_rock_102_beat_4-4_bar_67,34.7244094488189,47.0
2_rock_102_beat_4-4_bar_68,37.00000000000001,50.0
2_rock_102_beat_4-4_bar_69,37.559055118110244,50.0
2_rock_102_beat_4-4_bar_7,32.08661417322835,56.0
2_rock_102_beat_4-4_bar_70,36.88976377952756,54.0
2_rock_102_beat_4-4_bar_71,36.8503937007874,65.0
2_rock_102_beat_4-4_bar_72,32.496062992125985,45.0
2_rock_102_beat_4-4_bar_73,36.0,56.0
2_rock_102_beat_4-4_bar_74,31.259842519685037,51.0
2_rock_102_beat_4-4_bar_75,32.07086614173229,43.0
2_rock_102_beat_4-4_bar_76,28.653543307086608,44.0
2_rock_102_beat_4-4_bar_77,38.267716535433074,56.0
2_rock_102_beat_4-4_bar_78,30.28346456692914,47.0
2_rock_102_beat_4-4_bar_79,32.22834645669292,49.0
2_rock_102_beat_4-4_bar_8,31.25984251968504,53.0
2_rock_102_beat_4-4_bar_80,34.71653543307087,48.0
2_rock_102_beat_4-4_bar_81,34.46456692913386,47.0
2_rock_102_beat_4-4_bar_82,13.125984251968504,23.0
2_rock_102_beat_4-4_bar_83,12.291338582677165,21.0
2_rock_102_beat_4-4_bar_84,10.598425196850393,22.0
2_rock_102_beat_4-4_bar_85,28.795275590551178,46.0
2_rock_102_beat_4-4_bar_86,36.661417322834644,59.0
2_rock_102_beat_4-4_bar_87,35.34645669291339,56.0
2_rock_102_beat_4-4_bar_88,38.11811023622048,58.0
2_rock_102_beat_4-4_bar_89,39.74015748031496,70.0
2_rock_102_beat_4-4_bar_9,39.795275590551185,68.0
2_rock_102_beat_4-4_bar_90,31.07874015748032,54.0
2_rock_102_beat_4-4_bar_91,34.67716535433071,57.0
2_rock_102_beat_4-4_bar_92,31.606299212598422,56.0
2_rock_102_beat_4-4_bar_93,34.33070866141732,61.0
2_rock_102_beat_4-4_bar_94,30.976377952755904,54.0
2_rock_102_beat_4-4_bar_95,31.96850393700788,56.0
2_rock_102_beat_4-4_bar_96,29.708661417322837,50.0
2_rock_102_beat_4-4_bar_97,31.999999999999993,52.0
2_rock_102_beat_4-4_bar_98,32.70866141732283,52.0
2_rock_102_beat_4-4_bar_99,36.23622047244095,59.0
2_rock_105_beat_4-4_bar_1,3.4173228346456703,3.0
2_rock_105_beat_4-4_bar_2,4.574803149606309,4.0
2_rock_105_beat_4-4_bar_3,3.472440944881889,3.0
2_rock_105_beat_4-4_bar_4,6.74015748031496,10.0
2_rock_120_beat_4-4_bar_2,7.818897637795276,11.0
2_rock_120_beat_4-4_bar_3,6.173228346456696,8.0
2_rock_120_beat_4-4_bar_4,6.220472440944885,8.0
2_rock_120_beat_4-4_bar_5,6.708661417322833,5.0
2_rock_130_beat_4-4_bar_1,7.464566929133857,16.0
2_rock_130_beat_4-4_bar_10,3.921259842519685,14.0
2_rock_130_beat_4-4_bar_2,10.866141732283463,24.0
2_rock_130_beat_4-4_bar_3,16.031496062992126,27.0
2_rock_130_beat_4-4_bar_4,9.519685039370078,27.0
2_rock_130_beat_4-4_bar_5,11.834645669291337,27.0
2_rock_130_beat_4-4_bar_6,9.905511811023622,21.0
2_rock_130_beat_4-4_bar_7,16.283464566929133,34.0
2_rock_130_beat_4-4_bar_8,7.8897637795275575,13.0
2_rock_130_beat_4-4_bar_9,14.031496062992126,18.0
2_rock_60_fill_4-4_bar_1,12.141732283464565,23.0
2_rock_86_fill_4-4_bar_1,20.40944881889764,37.0
2_rock_86_fill_4-4_bar_2,27.905511811023626,35.0
2_rock_95_beat_4-4_bar_1,6.566929133858267,8.0
2_rock_95_beat_4-4_bar_10,13.41732283464567,22.0
2_rock_95_beat_4-4_bar_11,9.511811023622045,19.0
2_rock_95_beat_4-4_bar_12,16.417322834645663,19.0
2_rock_95_beat_4-4_bar_13,10.755905511811026,16.0
2_rock_95_beat_4-4_bar_14,15.842519685039365,24.0
2_rock_95_beat_4-4_bar_15,14.41732283464567,33.0
2_rock_95_beat_4-4_bar_16,15.71653543307087,28.0
2_rock_95_beat_4-4_bar_17,12.732283464566926,22.0
2_rock_95_beat_4-4_bar_18,16.212598425196852,25.0
2_rock_95_beat_4-4_bar_19,13.031496062992126,23.0
2_rock_95_beat_4-4_bar_2,7.1653543307086585,16.0
2_rock_95_beat_4-4_bar_20,16.50393700787401,25.0
2_rock_95_beat_4-4_bar_21,16.007874015748033,27.0
2_rock_95_beat_4-4_bar_22,13.291338582677163,25.0
2_rock_95_beat_4-4_bar_23,13.787401574803148,28.0
2_rock_95_beat_4-4_bar_24,14.409448818897635,23.0
2_rock_95_beat_4-4_bar_25,14.37007874015748,26.0
2_rock_95_beat_4-4_bar_26,16.102362204724415,24.0
2_rock_95_beat_4-4_bar_27,11.28346456692914,23.0
2_rock_95_beat_4-4_bar_28,15.913385826771652,23.0
2_rock_95_beat_4-4_bar_29,11.535433070866143,19.0
2_rock_95_beat_4-4_bar_3,10.527559055118111,23.0
2_rock_95_beat_4-4_bar_30,13.858267716535432,31.0
2_rock_95_beat_4-4_bar_31,10.125984251968504,18.0
2_rock_95_beat_4-4_bar_32,21.60629921259843,40.0
2_rock_95_beat_4-4_bar_33,11.393700787401572,19.0
2_rock_95_beat_4-4_bar_34,12.559055118110233,21.0
2_rock_95_beat_4-4_bar_35,13.30708661417323,21.0
2_rock_95_beat_4-4_bar_36,18.456692913385833,24.0
2_rock_95_beat_4-4_bar_37,17.165354330708663,22.0
2_rock_95_beat_4-4_bar_38,9.102362204724411,14.0
2_rock_95_beat_4-4_bar_39,13.71653543307087,14.0
2_rock_95_beat_4-4_bar_4,11.519685039370074,21.0
2_rock_95_beat_4-4_bar_40,17.417322834645674,23.0
2_rock_95_beat_4-4_bar_41,16.64566929133859,23.0
2_rock_95_beat_4-4_bar_42,19.133858267716537,30.0
2_rock_95_beat_4-4_bar_43,14.937007874015745,24.0
2_rock_95_beat_4-4_bar_44,18.842519685039374,26.0
2_rock_95_beat_4-4_bar_45,15.551181102362207,18.0
2_rock_95_beat_4-4_bar_46,19.125984251968504,34.0
2_rock_95_beat_4-4_bar_47,14.44094488188977,25.0
2_rock_95_beat_4-4_bar_48,16.61417322834646,21.0
2_rock_95_beat_4-4_bar_49,15.889763779527561,24.0
2_rock_95_beat_4-4_bar_5,12.322834645669293,24.0
2_rock_95_beat_4-4_bar_50,15.503937007874011,26.0
2_rock_95_beat_4-4_bar_51,7.173228346456691,12.0
2_rock_95_beat_4-4_bar_52,19.582677165354337,30.0
2_rock_95_beat_4-4_bar_53,15.275590551181104,25.0
2_rock_95_beat_4-4_bar_54,17.5748031496063,24.0
2_rock_95_beat_4-4_bar_55,14.86614173228347,19.0
2_rock_95_beat_4-4_bar_56,20.51181102362205,22.0
2_rock_95_beat_4-4_bar_6,9.133858267716535,20.0
2_rock_95_beat_4-4_bar_7,9.0,24.0
2_rock_95_beat_4-4_bar_8,14.157480314960626,27.0
2_rock_95_beat_4-4_bar_9,12.45669291338583,28.0
30_afrobeat_98_beat_4-4_bar_1,5.834645669291339,3.0
30_afrobeat_98_beat_4-4_bar_10,13.527559055118108,8.0
30_afrobeat_98_beat_4-4_bar_11,13.677165354330713,11.0
30_afrobeat_98_beat_4-4_bar_12,12.22834645669291,10.0
30_afrobeat_98_beat_4-4_bar_13,13.692913385826776,11.0
30_afrobeat_98_beat_4-4_bar_14,13.409448818897637,9.0
30_afrobeat_98_beat_4-4_bar_15,14.456692913385828,11.0
30_afrobeat_98_beat_4-4_bar_16,8.83464566929134,6.0
30_afrobeat_98_beat_4-4_bar_17,8.370078740157481,4.0
30_afrobeat_98_beat_4-4_bar_18,3.5590551181102406,3.0
30_afrobeat_98_beat_4-4_bar_19,3.283464566929137,4.0
30_afrobeat_98_beat_4-4_bar_2,4.5748031496063,3.0
30_afrobeat_98_beat_4-4_bar_20,5.748031496062996,6.0
30_afrobeat_98_beat_4-4_bar_21,7.070866141732283,4.0
30_afrobeat_98_beat_4-4_bar_22,8.448818897637793,9.0
30_afrobeat_98_beat_4-4_bar_23,8.314960629921261,4.0
30_afrobeat_98_beat_4-4_bar_24,10.732283464566926,10.0
30_afrobeat_98_beat_4-4_bar_25,11.448818897637803,10.0
30_afrobeat_98_beat_4-4_bar_26,12.858267716535433,10.0
30_afrobeat_98_beat_4-4_bar_27,13.000000000000002,11.0
30_afrobeat_98_beat_4-4_bar_28,17.937007874015745,12.0
30_afrobeat_98_beat_4-4_bar_29,12.36220472440945,10.0
30_afrobeat_98_beat_4-4_bar_3,5.354330708661422,4.0
30_afrobeat_98_beat_4-4_bar_30,13.708661417322833,11.0
30_afrobeat_98_beat_4-4_bar_31,11.79527559055118,10.0
30_afrobeat_98_beat_4-4_bar_32,11.133858267716537,10.0
30_afrobeat_98_beat_4-4_bar_33,5.629921259842522,5.0
30_afrobeat_98_beat_4-4_bar_34,5.37007874015748,3.0
30_afrobeat_98_beat_4-4_bar_35,4.133858267716539,4.0
30_afrobeat_98_beat_4-4_bar_36,10.291338582677168,8.0
30_afrobeat_98_beat_4-4_bar_37,7.937007874015745,4.0
30_afrobeat_98_beat_4-4_bar_38,10.968503937007872,9.0
30_afrobeat_98_beat_4-4_bar_39,12.858267716535433,14.0
30_afrobeat_98_beat_4-4_bar_4,4.055118110236224,3.0
30_afrobeat_98_beat_4-4_bar_40,6.330708661417322,9.0
30_afrobeat_98_beat_4-4_bar_41,10.118110236220458,7.0
30_afrobeat_98_beat_4-4_bar_42,16.913385826771652,17.0
30_afrobeat_98_beat_4-4_bar_43,13.409448818897642,11.0
30_afrobeat_98_beat_4-4_bar_44,19.984251968503937,24.0
30_afrobeat_98_beat_4-4_bar_45,14.488188976377959,18.0
30_afrobeat_98_beat_4-4_bar_46,17.05511811023622,21.0
30_afrobeat_98_beat_4-4_bar_47,14.496062992125985,19.0
30_afrobeat_98_beat_4-4_bar_48,14.291338582677167,17.0
30_afrobeat_98_beat_4-4_bar_49,8.748031496063005,7.0
30_afrobeat_98_beat_4-4_bar_5,5.669291338582683,4.0
30_afrobeat_98_beat_4-4_bar_50,14.874015748031503,18.0
30_afrobeat_98_beat_4-4_bar_51,15.511811023622048,19.0
30_afrobeat_98_beat_4-4_bar_52,15.779527559055122,19.0
30_afrobeat_98_beat_4-4_bar_53,14.732283464566931,11.0
30_afrobeat_98_beat_4-4_bar_54,13.748031496062989,13.0
30_afrobeat_98_beat_4-4_bar_55,16.047244094488185,13.0
30_afrobeat_98_beat_4-4_bar_56,13.220472440944889,16.0
30_afrobeat_98_beat_4-4_bar_57,5.0236220472441,5.0
30_afrobeat_98_beat_4-4_bar_58,5.9133858267716555,4.0
30_afrobeat_98_beat_4-4_bar_59,7.866141732283465,6.0
30_afrobeat_98_beat_4-4_bar_6,3.6535433070866183,3.0
30_afrobeat_98_beat_4-4_bar_60,10.811023622047246,9.0
30_afrobeat_98_beat_4-4_bar_61,10.53543307086614,7.0
30_afrobeat_98_beat_4-4_bar_62,10.220472440944883,9.0
30_afrobeat_98_beat_4-4_bar_63,10.110236220472443,4.0
30_afrobeat_98_beat_4-4_bar_64,8.417322834645674,2.0
30_afrobeat_98_beat_4-4_bar_65,13.275590551181105,13.0
30_afrobeat_98_beat_4-4_bar_66,13.724409448818905,8.0
30_afrobeat_98_beat_4-4_bar_67,17.95275590551181,16.0
30_afrobeat_98_beat_4-4_bar_68,8.921259842519694,11.0
30_afrobeat_98_beat_4-4_bar_69,16.574803149606293,12.0
30_afrobeat_98_beat_4-4_bar_7,5.220472440944889,4.0
30_afrobeat_98_beat_4-4_bar_70,12.338582677165347,12.0
30_afrobeat_98_beat_4-4_bar_71,12.992125984251972,8.0
30_afrobeat_98_beat_4-4_bar_72,10.055118110236222,9.0
30_afrobeat_98_beat_4-4_bar_73,15.874015748031493,10.0
30_afrobeat_98_beat_4-4_bar_74,13.874015748031496,10.0
30_afrobeat_98_beat_4-4_bar_75,11.015748031496067,9.0
30_afrobeat_98_beat_4-4_bar_76,9.31496062992126,9.0
30_afrobeat_98_beat_4-4_bar_8,5.968503937007876,3.0
30_afrobeat_98_beat_4-4_bar_9,17.93700787401574,18.0
30_country_114_fill_4-4_bar_1,29.22834645669291,40.0
30_hiphop_100_fill_4-4_bar_1,15.929133858267722,16.0
30_hiphop_67_fill_4-4_bar_1,14.086614173228348,22.0
30_latin-samba_116_fill_4-4_bar_1,6.755905511811024,14.0
30_rock_120_beat_4-4_bar_1,16.181102362204726,22.0
30_rock_75_beat_4-4_bar_1,13.929133858267722,32.0
30_rock_75_beat_4-4_bar_2,3.6062992125984277,6.0
30_rock_75_beat_4-4_bar_3,6.913385826771654,12.0
30_rock_90_beat_4-4_bar_1,13.559055118110235,14.0
30_rock_90_beat_4-4_bar_2,11.897637795275585,14.0
30_rock_90_beat_4-4_bar_3,12.88976377952755,14.0
30_rock_90_beat_4-4_bar_4,12.763779527559064,12.0
30_rock_90_beat_4-4_bar_5,18.4015748031496,18.0
30_rock_90_beat_4-4_bar_6,7.401574803149608,13.0
30_rock_90_beat_4-4_bar_7,5.85826771653543,10.0
30_rock_92_beat_4-4_bar_1,6.401574803149611,7.0
30_rock_92_beat_4-4_bar_2,15.283464566929137,16.0
30_rock_92_beat_4-4_bar_3,12.149606299212609,13.0
30_rock_92_beat_4-4_bar_4,7.748031496062989,7.0
31_afrobeat_98_beat_4-4_bar_1,13.299212598425203,9.0
31_afrobeat_98_beat_4-4_bar_10,13.496062992125985,18.0
31_afrobeat_98_beat_4-4_bar_11,14.338582677165359,19.0
31_afrobeat_98_beat_4-4_bar_12,15.992125984251969,12.0
31_afrobeat_98_beat_4-4_bar_13,14.173228346456698,17.0
31_afrobeat_98_beat_4-4_bar_14,13.740157480314956,19.0
31_afrobeat_98_beat_4-4_bar_15,16.559055118110244,16.0
31_afrobeat_98_beat_4-4_bar_16,11.015748031496063,11.0
31_afrobeat_98_beat_4-4_bar_17,14.645669291338592,16.0
31_afrobeat_98_beat_4-4_bar_18,13.71653543307087,17.0
31_afrobeat_98_beat_4-4_bar_19,13.700787401574807,19.0
31_afrobeat_98_beat_4-4_bar_2,14.236220472440959,16.0
31_afrobeat_98_beat_4-4_bar_20,20.75590551181103,24.0
31_afrobeat_98_beat_4-4_bar_21,18.07874015748032,19.0
31_afrobeat_98_beat_4-4_bar_22,16.22047244094488,22.0
31_afrobeat_98_beat_4-4_bar_23,14.755905511811028,19.0
31_afrobeat_98_beat_4-4_bar_24,17.543307086614178,18.0
31_afrobeat_98_beat_4-4_bar_25,14.897637795275596,19.0
31_afrobeat_98_beat_4-4_bar_26,21.811023622047248,25.0
31_afrobeat_98_beat_4-4_bar_27,16.653543307086615,20.0
31_afrobeat_98_beat_4-4_bar_28,17.259842519685037,20.0
31_afrobeat_98_beat_4-4_bar_29,18.92913385826772,22.0
31_afrobeat_98_beat_4-4_bar_3,16.283464566929144,15.0
31_afrobeat_98_beat_4-4_bar_30,19.724409448818896,26.0
